Day, Susceptible, Infected, Recovered, Dead, Detection Probability, R₀, Latent, Prodromal, Symptomless Infectious, Sick, Hospitalized, ICU, Isolated, Home Isolated, Infections, Sick, Med. Consult., Hospitalizations, ICU Adm., Deaths, Infections, Sick
87,62181087.6544347,17845961.4748758,4940935.01298428,32015.8577055008,1,3,7189196.24527774,1492065.14151709,3849174.03699399,5315526.05108694,239198.672298912,59799.6680747281,0,5315526.05108694,22817912.3455656,8199837.55608702,3279935.02243481,368992.690023916,92248.1725059789,32015.8577055008,2134281.16838791,865588.033143647
88,60046806.4860468,19392041.7457516,5525349.07311822,35802.6950836838,1,3,7702862.32561583,1620287.06897441,4228934.78748775,5839957.56367356,262798.09036531,65699.5225913276,0,5839957.56367356,24952193.5139535,9065425.58923066,3626170.23569226,407944.15151538,101986.037878845,35802.6950836838,2255788.59588535,942086.459472453
89,57791017.8901614,20994936.3705892,6174039.71278033,40006.0264692891,1,3,8210207.67468161,1744443.31670354,4636919.85926569,6403365.51993833,288151.448397225,72037.8620993062,0,6403365.51993833,27207982.1098388,10007512.0487031,4003004.81948125,450338.04219164,112584.51054791,40006.0264692891,2369125.29852509,1007864.19746539
90,55421892.5916363,22640565.6629966,6892877.85161058,44663.8937566744,1,3,8701786.31386024,1884293.08386831,5062884.2314126,6991602.0338555,314622.091523497,78655.5228808743,0,6991602.0338555,29577107.4083639,11015376.2461685,4406150.4984674,495691.931077583,123922.982769396,44663.8937566744,2470929.62964346,1095231.23294094
91,52950962.9619929,24311246.9546547,7687974.19079607,49815.8925566246,1,3,9166580.7030218,2002098.61238307,5519878.40848491,7622689.23076488,343021.01538442,85755.2538461049,0,7622689.23076488,32048037.0380074,12110607.4791094,4844242.99164378,544977.336559925,136244.334139981,49815.8925566246,2558425.04679783,1163497.26666012
92,50392537.9151951,25986345.4412402,8565613.89461368,55502.7489512711,1,3,9593245.49922286,2127829.09287619,5991413.7566393,8273857.09250189,372323.569162585,93080.8922906462,0,8273857.09250189,34606462.0848052,13274104.7457696,5309641.89830782,597334.71355963,149333.678389908,55502.7489512711,2628385.45954724,1236323.9223438
93,47764152.4556478,27641917.7817488,9532164.04279202,61765.7198116424,1,3,9969736.9656162,2248130.1164718,6478101.29385752,8945949.40580324,402567.723261146,100641.930815286,0,8945949.40580324,37234847.5443524,14510428.6681134,5804171.46724535,652969.290065101,163242.322516275,61765.7198116424,2678113.57843735,1305952.66869779
94,45086038.8772105,29251358.197448,10593957.0877084,68645.8376333502,1,3,10284159.4503367,2360178.6779511,6974948.4290473,9632071.64011293,433443.223805082,108360.80595127,0,9632071.64011293,39912961.1227898,15816381.3368112,6326552.53472446,711737.160156502,177934.290039125,68645.8376333502,2705314.98322108,1370733.72976238
95,42380723.8939894,30785947.9618776,11757145.1775414,76182.9665919302,1,3,10525453.7683169,2460865.32636032,7475844.12422416,10323784.7429762,464570.31343393,116142.578358482,0,10323784.7429762,42618276.1060109,17187115.0665735,6874846.02662941,773420.177995809,193355.044498952,76182.9665919302,2708316.22263338,1428874.17434604
96,39672407.671356,32215654.1326939,13027523.5378448,84414.6581055283,1,3,10683843.7525914,2547215.40205356,7973529.89078054,11011065.0872684,495497.928927077,123874.482231769,0,11011065.0872684,45326592.3286443,18615989.2409196,7446395.69636783,837719.515841381,209429.878960345,84414.6581055283,2686232.02569202,1478643.09855365
97,36986175.645664,33510127.3979106,14410322.1554202,93374.8010054683,1,3,10751566.1609545,2616340.36670381,8459732.76550598,11682488.1047464,525711.964713586,131427.991178396,0,11682488.1047464,48012824.3543363,20094632.3394732,8037852.93578929,904258.455276295,226064.613819074,93374.8010054683,2639071.41064918,1518375.90347955
98,34347104.2350148,34639836.1460665,15909967.5410924,103092.0778266,1,3,10723567.0199879,2665521.42956177,8925314.03253708,12325433.6639798,554644.51487909,138661.128719772,0,12325433.6639798,50651895.7649855,21613008.2429528,8645203.29718111,972585.370932875,243146.342733219,103092.0778266,2567779.83361544,1546496.03248469
99,31779324.4013994,35577268.6570743,17529818.687637,113588.253889548,1,3,10597951.5678668,2692544.24549707,9360444.59435839,12926328.2493521,581684.771220843,145421.192805211,0,12926328.2493521,53219675.5986009,23159504.2754375,9263801.71017499,1042177.69239469,260544.423098672,113588.253889548,2474218.09052987,1561739.88315364
100,29305106.3108695,36298133.7834091,19271883.5654486,124876.340273036,1,3,10376273.6386482,2695785.29429101,9754951.43719735,13471123.4132725,606200.553597264,151550.138399316,0,13471123.4132725,55693893.6891308,24721244.1585911,9888497.66343644,1112455.9871366,278113.99678415,124876.340273036,2361076.28068162,1560731.07005813
101,26944030.0301878,36782483.5403267,21136527.7238527,136958.705633029,1,3,10063611.3984626,2678608.17712695,10096910.8651896,13943353.0995475,627450.889479638,156862.72236991,0,13943353.0995475,58054969.9698124,26281975.2286492,10512790.0914597,1182688.88528922,295672.221322304,136958.705633029,2231661.3579894,1552760.8587551
102,24712368.6721985,37015631.9560675,23122174.2397791,149825.131955225,1,3,9668292.51774691,2628414.52142668,10381948.4650954,14336976.4517985,645163.940330931,161290.985082733,0,14336976.4517985,60286631.3278018,27834736.0874043,11133894.4349617,1252563.1239332,313140.780983299,149825.131955225,2089839.59626225,1514317.01164903
103,22622529.0759362,36988969.01265,25225050.7361083,163451.175305683,1,3,9201623.51294497,2574031.72309599,10589591.7861758,14623721.9904332,658067.489569496,164516.872392374,0,14623721.9904332,62376470.924064,29349053.0990534,11739621.2396214,1320707.3894574,330176.84736435,163451.175305683,1939460.57143151,1491276.87692931
104,20683068.5045047,36700187.9630552,27438946.9375784,177796.594861851,1,3,8676826.77591985,2467122.00236417,10733620.4576039,14822618.7271673,667017.842722528,166754.460680632,0,14822618.7271673,64315931.4954956,30840329.9759827,12336131.9903931,1387814.84891922,346953.712229805,177796.594861851,1784681.66242396,1419876.74099992
105,18898386.8420808,36153739.4569799,29755069.2900529,192804.410886649,1,3,8108745.45715498,2371821.63700142,10782732.3923859,14890439.9704376,670069.798669694,167517.449667423,0,14890439.9704376,66100613.1579195,32260206.7169826,12904082.686793,1451709.30226422,362927.325566054,192804.410886649,1629013.69418418,1373332.1548196
106,17269373.1478966,35360265.0684833,32161961.3944574,208400.389162948,1,3,7512655.96020426,2229110.76810253,10759769.3028741,14858729.0373024,668642.806678607,167160.701669652,0,14858729.0373024,67729626.8521037,33633538.8718022,13453415.5487209,1513509.2492311,378377.312307775,208400.389162948,1475920.68006457,1281280.05957647
107,15793452.467832,34336508.7088184,34645545.5134051,224493.309944726,1,3,6903374.55811608,2105209.29926136,10637728.4376052,14690196.4138358,661058.838622609,165264.709655652,0,14690196.4138358,69205547.5321683,34914818.9313787,13965927.5725515,1571166.85191204,392791.71297801,224493.309944726,1327998.55709229,1218319.31127938
108,14465453.9107397,33104279.3319929,37189290.6998844,240976.057383289,1,3,6294415.14519276,1941616.7325884,10444663.9307689,14423583.5234428,649061.258554925,162265.314638731,0,14423583.5234428,70533546.0892606,36133138.242658,14453255.2970632,1625991.22091961,406497.805229903,240976.057383289,1187515.05828921,1123378.37323006
109,13277938.8524505,31689830.717608,39774502.9304337,257727.499507964,1,3,5697981.63268152,1788706.03919908,10165320.0792055,14037822.9665219,631702.033493486,157925.508373371,0,14037822.9665219,71721061.1475498,37256516.6158881,14902606.6463552,1676543.24771496,419135.811928741,257727.499507964,1055958.13049395,1030940.50203875
110,12221980.7219566,30122645.8497853,42380758.1341273,274615.294131128,1,3,5123945.21649064,1641216.96167918,9810143.14207848,13547340.5295369,609630.323829163,152407.580957291,0,13547340.5295369,72777019.2780437,38287457.1179269,15314982.8471707,1722935.57030671,430733.892576677,274615.294131128,934303.832441613,949154.860749789
111,11287676.889515,28434348.2090486,44986475.2990212,291499.602415449,1,3,4580018.22503308,1482973.88773386,9395969.56043831,12975386.5358434,583892.394112952,145973.098528238,0,12975386.5358434,73711323.1104854,39236611.9786766,15694644.7914707,1765647.53904045,441411.884760112,291499.602415449,823094.220144361,846780.562032245
112,10464582.6693706,26657647.8851969,47569532.365743,308237.079689696,1,3,4071587.21948897,1354532.62715984,8917241.77619019,12314286.2623579,554142.881806105,138535.720451526,0,12314286.2623579,74534417.3306297,40083392.5407089,16033357.0162836,1803752.6643319,450938.166082975,308237.079689696,722313.192024261,783085.960817263
113,9742269.47734634,24825025.6590169,50108019.109725,324685.753912095,1,3,3602110.17424598,1196174.65612147,8411231.14803275,11615509.6806167,522697.935627749,130674.483906937,0,11615509.6806167,75256730.522654,40866478.5015262,16346591.4006105,1838991.53256868,459747.883142169,324685.753912095,631825.120932862,691398.474307097
114,9110444.35641349,22967925.2769973,52580920.9102893,340709.456300103,1,3,3173136.65572439,1064906.96056365,7866550.2974979,10863331.3632114,488849.911344513,122212.477836128,0,10863331.3632114,75888555.6435868,41557876.9758333,16623150.7903333,1870104.4639125,467526.115978124,340709.456300103,551092.279769942,613193.672026768
115,8559352.07664355,21115634.0913788,54968831.3929276,356182.439050274,1,3,2784776.59180828,947128.835238044,7301166.03901966,10082562.6253129,453715.318139079,113428.82953477,0,10082562.6253129,76439647.9233568,42171070.64786,16868428.259144,1897698.1791537,474424.544788425,356182.439050274,479493.305519059,547306.189424723
116,8079858.77112446,19294569.4308073,57254578.3668325,370993.431235965,1,3,2436003.88953502,831763.48195328,6731256.864914,9295545.19440505,418299.533748227,104574.883437057,0,9295545.19440505,76919141.2288758,42718376.8372847,17087350.7349139,1922326.95767781,480581.739419453,370993.431235965,416340.067125678,469940.705597654
117,7663518.70399878,17527747.2896833,59423685.3767855,385048.629532677,1,3,2124869.7779334,748995.064822549,6154630.62770948,8499251.81921786,382466.331864803,95616.5829662009,0,8499251.81921786,77335481.2960015,43188317.5428824,17275327.017153,1943474.28942971,485868.572357427,385048.629532677,360817.874987021,432756.416720703
118,7302700.82901173,15834280.1452936,61464744.9092075,398274.116487424,1,3,1848959.81346566,639591.151310621,5605206.25581728,7740522.92470005,348323.531611502,87080.8829028755,0,7740522.92470005,77696299.1709885,43621073.9596031,17448429.5838412,1962948.32818214,490737.082045535,398274.116487424,312251.370671228,361537.976164818
119,6990449.4583405,14229359.8763277,63369573.7978287,410616.867503408,1,3,1605529.7515567,571931.245675603,5061797.52922007,6990101.34987533,314554.56074439,78638.6401860974,0,6990101.34987533,78008550.5416598,43982611.9357679,17593044.7743072,1979217.53710956,494804.384277389,410616.867503408,269827.792338625,330410.841813229
120,6720621.6660019,12724102.103619,65133231.3620082,422044.868371182,1,3,1391563.14194077,486051.782434902,4555524.61528219,6290962.56396112,283093.31537825,70773.3288445626,0,6290962.56396112,78278378.3339984,44313022.7775812,17725209.1110325,1994086.02499115,498521.506247788,422044.868371182,232915.704559281,280751.533766873
121,6487705.96144261,11325876.4872418,66753871.3951205,432546.156195371,1,3,1204266.85735286,422209.403018515,4073748.09528559,5625652.13158486,253154.345921319,63288.5864803297,0,5625652.13158486,78511294.0385577,44593774.311348,17837509.7245392,2006719.84401066,501679.961002665,432546.156195371,200846.848598242,241701.458895706
122,6286859.11284437,10038542.7885424,68232471.0360546,442127.062558874,1,3,1040754.54690466,369841.908796501,3623737.45979333,5004208.87304793,225189.399287157,56297.3498217893,0,5004208.87304793,78712140.8871559,44835475.7702437,17934190.3080975,2017596.40966097,504399.102415242,442127.062558874,173034.883443505,213610.099512301
123,6113824.22940085,8862919.37520599,69572446.6707199,450809.724673543,1,3,898404.005628262,316934.058495214,3211984.15065466,4435597.16042786,199601.872219253,49900.4680548134,0,4435597.16042786,78885175.7705994,45049085.869756,18019634.3479024,2027208.86413902,506802.216034755,450809.724673543,148970.587304786,177792.488502719
124,5964853.64209606,7797269.19474074,70779247.709987,458629.453176447,1,3,774733.358983618,283036.519164108,2830589.71296907,3908909.60362395,175900.932163078,43975.2330407694,0,3908909.60362395,79034146.3579042,45226878.3582587,18090751.3433035,2035209.52612164,508802.381530411,458629.453176447,128154.386506826,163477.110859163
125,5836699.25558923,6837794.28125205,71859874.8525492,465631.610609818,1,3,667485.543144673,236581.633821666,2492165.3838,3441561.72048571,154870.277421857,38717.5693554643,0,3441561.72048571,79162300.744411,45390355.4691179,18156142.1876472,2042565.99611031,510641.499027576,465631.610609818,110200.11215277,131220.743948355
126,5726499.14343646,5979169.38527964,72822462.5652721,471868.906012128,1,3,574670.897115996,213353.730023204,2180280.79841898,3010863.95972145,135488.878187465,33872.2195468664,0,3010863.95972145,79272500.8565638,45521576.2130663,18208630.4852265,2048470.92958798,512117.732396996,471868.906012128,94699.555278793,123233.106681101
127,5631799.58815766,5214966.63185895,73675835.2609082,477398.519075535,1,3,494400.972229369,175852.336600516,1908779.59567221,2635933.72735686,118617.017731059,29654.2544327647,0,2635933.72735686,79367200.4118426,45644809.3197474,18257923.7278989,2054016.41938863,513504.104847158,477398.519075535,81360.4509823173,96813.0076231659
128,5550439.13717534,4538112.17000589,74429168.7861347,482279.906684369,1,3,425122.717422426,159572.063729145,1660435.30331881,2292982.08553551,103184.193849098,25796.0484622744,0,2292982.08553551,79448560.8628249,45741622.3273705,18296648.9309482,2058373.00473167,514593.251182918,482279.906684369,69861.4583576322,92151.1342917755
129,5480577.67881774,3941188.06233137,75091661.5866927,486572.672158484,1,3,365363.725527171,130311.247961691,1447115.49731385,1998397.59152865,89927.8916187895,22481.9729046974,0,1998397.59152865,79518422.3211825,45833773.4616623,18333509.3846649,2062519.8057748,515629.951443701,486572.672158484,59979.6555073708,75133.008438684
130,5420598.02331037,3416756.15890033,75672310.7040147,490335.11377493,1,3,313880.074472548,112234.884801792,1256069.30384292,1734571.89578307,78055.7353102383,19513.9338275596,0,1734571.89578307,79578401.9766899,45908906.470101,18363562.5880404,2065900.79115454,516475.197788636,490335.11377493,51479.3608742356,64812.4462832883
131,5369118.66243617,2957538.48708099,76179719.8692118,493622.981271411,1,3,269552.399072404,96296.3240360226,1088509.70086848,1503180.06310408,67643.1028396838,16910.775709921,0,1503180.06310408,79629881.3375641,45973718.9163843,18389487.5665537,2068817.35123729,517204.337809323,493622.981271411,44174.5223733187,55606.5175069943
132,5324944.14006289,2556590.99065085,76621976.1924581,496488.676828467,1,3,231416.250211169,82733.6892239721,941825.241510598,1300615.80970511,58527.71143673,14631.9278591825,0,1300615.80970511,79674055.8599375,46029325.4338913,18411730.1735565,2071319.64452511,517829.911131277,496488.676828467,37896.9956533313,50610.0068376362
133,5287047.14440956,2207400.46107556,77006571.6481993,498980.746315889,1,3,198622.147019834,66166.1555899536,815897.106555623,1126715.05191015,50702.1773359566,12675.5443339891,0,1126715.05191015,79711952.8555908,46079935.4407289,18431974.1762916,2073597.0948328,518399.2737082,498980.746315889,32512.2452923208,38194.8151617274
134,5254534.89911725,1903958.71189668,77340362.7708541,501143.618132295,1,3,170441.108916635,61006.3093962828,702454.743305179,970056.550278581,43652.5447625361,10913.136190634,0,970056.550278581,79744465.1008831,46118130.2558906,18447252.1023563,2075315.86151508,518828.96537877,501143.618132295,27881.2581990212,38247.0088604242
135,5226653.64091823,1640765.97292205,77629562.8336339,503017.552526098,1,3,146227.543403834,47158.0143832379,607899.774356689,839480.640778285,37776.6288350228,9444.15720875571,0,839480.640778285,79772346.3590821,46156377.2647511,18462550.9059004,2077036.9769138,519259.244228449,503017.552526098,23914.9054793864,27217.3621614575
136,5202738.73543884,1412867.9159262,77879754.6242568,504638.724378514,1,3,125437.938861292,44936.0379198907,521847.454440908,720646.48470411,32429.091811685,8107.27295292124,0,720646.48470411,79796261.2645615,46183594.6269125,18473437.850765,2078261.75821106,519565.439552766,504638.724378514,20503.7236616462,27659.9132184014
137,5182235.0117772,1215807.21638474,78095918.3677033,506039.404135096,1,3,107586.779144559,35601.4157492909,450499.989026173,622119.032464715,27995.3564609122,6998.83911522805,0,622119.032464715,79816764.9882232,46211254.5401309,18484501.8160524,2079506.45430589,519876.613576473,506039.404135096,17582.8080150485,20549.8732823357
138,5164652.20376216,1045627.28390486,78282472.2916749,507248.220658402,1,3,92266.394177574,33073.792727259,386520.580740013,533766.516260018,24019.4932317008,6004.87330792521,0,533766.516260018,79834347.7962382,46231804.4134133,18492721.7653653,2080431.1986036,520107.799650899,507248.220658402,15072.6908819526,20274.8052717075
139,5149579.51288022,898815.786298474,78443314.2697577,508290.43106389,1,3,79117.5773037542,26338.7396697289,333210.977116496,460148.492208495,20706.6821493823,5176.67053734557,0,460148.492208495,79849420.4871202,46252079.218685,18500831.687474,2081343.56484082,520335.891210206,508290.43106389,12923.4869194776,15203.5122913197
140,5136656.02596073,772284.525970031,78581871.2073429,509188.240726672,1,3,67838.568584049,24328.2830825106,285649.423207458,394468.251096013,17751.0712993206,4437.76782483015,0,394468.251096013,79862343.9740396,46267282.7309763,18506913.0923905,2082027.72289393,520506.930723483,509188.240726672,11077.2959332019,14815.7815314084
141,5125578.73002753,663317.676915212,78701142.5081255,509961.084932105,1,3,58160.280635,19539.4160485443,245959.5516973,339658.428534367,15284.6292840465,3821.15732101163,0,339658.428534367,79873421.2699728,46282098.5125077,18512839.4050031,2082694.43306285,520673.608265712,509961.084932105,9496.62855578959,11279.0111300126
142,5116082.10147173,569543.88739815,78803748.0712468,510625.939883658,1,3,49862.5670668873,17887.1872586572,210753.535890494,291040.597182111,13096.826873195,3274.20671829875,0,291040.597182111,79882917.8985286,46293377.5236377,18517351.0094551,2083201.9885637,520800.497140924,510625.939883658,8139.13107633591,11150.9266132191
143,5107942.97039539,488891.703453268,78891967.7477819,511197.578369765,1,3,42743.0306920583,13920.1191698002,181535.992508392,250692.561083018,11281.1652487358,2820.29131218395,0,250692.561083018,79891057.029605,46304528.4502509,18521811.3801004,2083703.78026129,520925.945065323,511197.578369765,6977.54935613275,8033.90647641569
144,5100965.42103927,419562.328232217,78967783.4083787,511688.842350193,1,3,36641.3566640758,13147.779663521,155304.74059994,214468.451304679,9651.08030871057,2412.77007717764,0,214468.451304679,79898034.5789611,46312562.3567273,18525024.9426909,2084065.30605273,521016.326513183,511688.842350193,5979.68287596107,8081.39840138704
145,5094985.73816331,359991.102353064,79032912.3003832,512110.859100758,1,3,31406.9345383506,10428.4391455678,133625.406041041,184530.322628105,8303.86451826471,2075.96612956618,0,184530.322628105,79904014.2618371,46320643.7551287,18528257.5020515,2084428.96898079,521107.242245198,512110.859100758,5125.85479149222,6019.21699887514
146,5089859.88337176,308824.935432758,79088841.9140593,512473.267136539,1,3,26921.2689168737,9661.99921574314,114341.500266059,157900.167034082,7105.50751653369,1776.37687913342,0,157900.167034082,79909140.1166286,46326662.9721276,18530665.188851,2084699.83374574,521174.958436436,512473.267136539,4392.73434428871,5860.47772181034
147,5085467.14902746,264891.444865171,79136857.0147352,512784.391372522,1,3,23074.1238809011,7797.60666185369,98288.2800154147,135731.434307001,6107.91454381506,1526.97863595376,0,135731.434307001,79913532.8509728,46332523.4498494,18533009.3799398,2084963.55524322,521240.888810806,512784.391372522,3765.25646138191,4501.11758679152
148,5081701.89256608,227179.159785486,79178067.5238639,513051.423784963,1,3,19777.340523334,7099.09891738395,84127.1425448026,116175.577799965,5227.90100099844,1306.97525024961,0,116175.577799965,79917298.1074342,46337024.5674362,18534809.8269745,2085166.10553463,521291.526383657,513051.423784963,3226.63560786843,4357.7144022882
149,5078475.25695821,194814.368733649,79213429.8129187,513280.561389798,1,3,16950.3613996477,5639.41295533047,72334.3296390417,99890.2647396289,4495.0619132833,1123.76547832083,0,99890.2647396289,79920524.7430421,46341382.2818385,18536552.9127354,2085362.20268273,521340.550670683,513280.561389798,2765.73182177544,3255.07060721517
150,5075709.52513643,167044.849972586,79243768.4775583,513477.147333051,1,3,14527.9280180601,5215.38745665337,61866.6444891065,85434.8900087661,3844.57005039447,961.142512598618,0,85434.8900087661,79923290.4748639,46344637.3524457,18537854.9409783,2085508.68086006,521377.170215014,513477.147333051,2370.0372684449,3150.03557545692
151,5073339.48786799,143221.935840727,79269792.7987375,513645.777554166,1,3,12450.9792712707,4231.27765212825,53146.6651452777,73393.0137720501,3302.68561974225,825.671404935564,0,73393.0137720501,79925660.5121323,46347787.3880212,18539114.9552085,2085650.43246095,521412.608115238,513645.777554166,2031.38019965589,2442.55656515062
152,5071308.10766831,122788.017204339,79292113.4659797,513790.409148072,1,3,10671.1933844613,3831.13931594124,45479.9874916531,62805.6970122829,2826.25636555273,706.564091388182,0,62805.6970122829,79927691.892332,46350229.9445863,18540091.9778345,2085760.34750638,521440.086876596,513790.409148072,1740.73751275241,2329.87766545266
153,5069567.37015555,105263.069959505,79311255.1182588,513914.441626542,1,3,9145.40264171138,3080.63711377195,39075.5526856889,53961.4775183324,2428.26648832496,607.066622081239,0,53961.4775183324,79929432.6298447,46352559.8222518,18541023.9289007,2085865.19200133,521466.298000332,513914.441626542,1492.00401563942,1778.26874800771
154,5068075.3661399,90234.8156818017,79327669.0191293,514020.799049434,1,3,7837.95414240114,2814.10902867631,33424.7560545042,46157.9964562201,2077.1098405299,519.277460132476,0,46157.9964562201,79930924.6338604,46354338.0909998,18541735.2363999,2085945.21409499,521486.303523747,514020.799049434,1278.49664485455,1722.25734837353
155,5066796.86949504,77348.6345904561,79341742.5046702,514111.9912447,1,3,6717.14951487186,2244.00107973537,28722.7432782565,39664.7407175923,1784.91333229165,446.228333072914,0,39664.7407175923,79932203.1305052,46356060.3483482,18542424.1393393,2086022.71567567,521505.678918917,514111.9912447,1095.81830660999,1295.27460724115
156,5065701.05118844,66300.2740901702,79353808.4992539,514190.175467859,1,3,5756.76001410029,2066.97680568082,24560.1456535634,33916.3916168257,1526.23762275715,381.559405689289,0,33916.3916168257,79933298.9488118,46357355.6229554,18542942.2491822,2086081.00303299,521520.250758248,514190.175467859,939.007435381413,1242.99321296066
157,5064762.04375305,56828.1740137431,79364152.5800556,514257.20217802,1,3,4933.52184209624,1686.13066659505,21087.5790321217,29120.94247293,1310.44241128185,327.610602820463,0,29120.94247293,79934237.9562472,46358598.6161684,18543439.4464673,2086136.93772758,521534.234431894,514257.20217802,804.801159664989,973.378179229796
158,5063957.2425934,48708.0201603456,79373020.0762083,514314.661038394,1,3,4228.0853213287,1518.13010695803,18043.9579874647,24917.8467445942,1121.30310350674,280.325775876684,0,24917.8467445942,79935042.7574069,46359571.9943476,18543828.797739,2086180.73974564,521545.18493641,514314.661038394,689.618341401219,949.43570099026
159,5063267.624252,41747.135489943,79380621.3252817,514363.914976784,1,3,3623.40054643605,1175.4751181158,15518.2691266643,21429.9906987269,964.349581442708,241.087395360677,0,21429.9906987269,79935732.3757483,46360521.4300486,18544208.5720194,2086223.46435219,521555.866088046,514363.914976784,591.107516303658,678.561278730631
160,5062676.51673568,35780.4013612073,79387136.9475422,514406.134361295,1,3,3105.30045623042,1114.74948540142,13255.3475962217,18305.0038233538,823.725172050919,205.93129301273,0,18305.0038233538,79936323.4832646,46361199.9913273,18544479.9965309,2086253.99960973,521563.499902432,514406.134361295,506.528357729316,643.673510082066
161,5062169.98837795,30665.9177709778,79392721.7714153,514442.322436216,1,3,2661.22981103103,955.566574396424,11360.6309819312,15688.4904036192,705.982068162865,176.495517040716,0,15688.4904036192,79936830.0116223,46361843.6648374,18544737.465935,2086282.96491768,521570.741229421,514442.322436216,434.064323335886,586.202691935003
162,5061735.92405462,26282.1315345067,79397508.6046532,514473.33975812,1,3,2280.63810109158,759.528311226293,9761.62535131929,13480.3397708695,606.615289689127,151.653822422282,0,13480.3397708695,79937264.0759457,46362429.8675293,18544971.9470117,2086309.34403882,521577.336009705,514473.33975812,372.044080972671,438.408782534301
163,5061363.87997369,22524.7845393735,79401611.4107095,514499.924777867,1,3,1954.52107579078,701.812206181637,8344.74952810846,11523.7017292926,518.566577818168,129.641644454542,0,11523.7017292926,79937636.1200266,46362868.2763119,18545147.3105247,2086329.07243403,521582.268108508,514499.924777867,318.803619682789,423.769683532417
164,5061045.07635401,19304.3889842798,79405127.82452,514522.710142155,1,3,1675.00699985779,569.492516400641,7165.15357656896,9894.73589145237,445.263115115357,111.315778778839,0,9894.73589145237,79937954.9236463,46363292.0459954,18545316.8183982,2086348.14206979,521587.035517448,514522.710142155,273.244439125061,328.750971108675
165,5060771.83191484,16544.2949459177,79408141.6343644,514542.238775273,1,3,1435.49257489685,515.439361367289,6129.21246405447,8464.15054559904,380.886774551957,95.2216936379891,0,8464.15054559904,79938228.1680854,46363620.7969665,18545448.3187866,2086362.93586349,521590.733965873,514542.238775273,234.147131145,313.719976849854
166,5060537.68478369,14178.7283176517,79410724.6111666,514558.975732456,1,3,1230.20934766868,413.973207939073,5264.50922005847,7270.03654198551,327.151644389348,81.7879110973369,0,7270.03654198551,79938462.3152166,46363934.5169433,18545573.8067773,2086377.05326245,521594.263315613,514558.975732456,200.691856354475,238.96313200146
167,5060336.99292732,12151.3482111432,79412938.3388022,514573.320059753,1,3,1054.30752609079,378.561485872811,4501.76126365541,6216.71793552414,279.752307098586,69.9380767746466,0,6216.71793552414,79938663.0070729,46364173.4800753,18545669.3920301,2086387.80660339,521596.951650848,514573.320059753,171.975078091025,232.198678329587
168,5060165.01784922,10413.8064781394,79414835.562144,514585.613528983,1,3,903.543026733735,300.958514486644,3867.90807350599,5341.39686341304,240.362858853587,60.0907147133967,0,5341.39686341304,79938834.982151,46364405.6787537,18545762.2715015,2086398.25554392,521599.563885979,514585.613528983,147.408167675138,173.717039749026
169,5060017.60968157,8924.70573233808,79416461.5352131,514596.149373368,1,3,774.360253267546,278.037318126358,3306.36942759655,4565.93873334762,205.467243000643,51.3668107501608,0,4565.93873334762,79938982.3903187,46364579.3957934,18545831.7583174,2086406.0728107,521601.518202676,514596.149373368,126.319400399923,167.475622087717
170,5059891.29028116,7648.51745556235,79417855.0135459,514605.178717793,1,3,663.639699115702,226.3262001331,2838.59165365169,3919.95990266186,176.398195619784,44.0995489049459,0,3919.95990266186,79939108.7097191,46364746.8714155,18545898.7485662,2086413.6092137,521603.402303425,514605.178717793,108.272689625621,130.654211163521
171,5059783.01759154,6554.81908942776,79419049.246312,514612.91700745,1,3,568.764898489101,204.207809053353,2428.37548039183,3353.47090149348,150.906190567207,37.7265476418016,0,3353.47090149348,79939216.9824087,46364877.5256267,18545951.0102507,2086419.4886532,521604.8721633,514612.91700745,92.7838044166565,127.655297413468
172,5059690.23378713,5617.5111475129,79420072.7063276,514619.548738113,1,3,487.447589291935,158.213582290942,2088.17698989061,2883.67298603941,129.765284371774,32.4413210929434,0,2883.67298603941,79939309.7662131,46365005.1809241,18546002.0723696,2086425.23314158,521606.308285396,514619.548738113,79.5376604497433,91.3308978155255
173,5059610.69612669,4814.25195843731,79420949.819731,514625.23218423,1,3,417.775074529761,149.956692256602,1783.5384804934,2462.98171115755,110.83417700209,27.7085442505224,0,2462.98171115755,79939389.3038736,46365096.5118219,18546038.6047288,2086429.34303199,521607.335757996,514625.23218423,68.1649829745293,86.5869705677033
174,5059542.53114374,4125.85946638048,79421701.506489,514630.102901254,1,3,358.061114383752,128.547755063637,1528.4852507119,2110.76534622119,94.9844405799536,23.7461101449884,0,2110.76534622119,79939457.4688566,46365183.0987925,18546073.239517,2086433.23944566,521608.309861415,514630.102901254,58.4233432710171,76.5070283338428
175,5059484.10780046,3535.91689669051,79422345.6982222,514634.277081002,1,3,306.88648942637,106.237053746877,1311.57320847725,1811.22014504001,81.5049065268006,20.3762266317001,0,1811.22014504001,79939515.8921998,46365259.6058208,18546103.8423283,2086436.68226194,521609.170565484,514634.277081002,50.0808976143599,61.3333660289645
176,5059434.02690279,3030.34593349365,79422897.7727964,514637.854367682,1,3,263.034571028192,94.4226870464922,1122.61324367597,1550.275431743,69.762394428435,17.4405986071088,0,1550.275431743,79939565.9730974,46365320.9391868,18546128.3756747,2086439.44226341,521609.860565852,514637.854367682,42.9227249473333,58.8147916644812
